Date,P/E,SMA_5_Years,sma_7_5_years,sma_10_years
2015-07-10,23.17,19.80276984126984,19.72498412698413,19.473714285714287
2015-07-13,23.45,19.803587301587303,19.724603174603175,19.47756746031746
2015-07-14,23.44,19.804515873015873,19.724026455026454,19.481420634920635
2015-07-15,23.63,19.805579365079364,19.723264550264552,19.485289682539683
2015-07-16,23.86,19.806833333333334,19.722703703703704,19.489210317460316
2015-07-17,23.87,19.808261904761906,19.72233333333333,19.49322619047619
2015-07-20,23.88,19.809484126984128,19.721925925925927,19.49716666666667
2015-07-21,23.68,19.810809523809525,19.721116402116404,19.50101984126984
2015-07-22,23.96,19.812166666666666,19.72021693121693,19.505027777777777
2015-07-23,23.84,19.81363492063492,19.719269841269842,19.50895634920635
2015-07-24,23.65,19.815,19.71803703703704,19.51281349206349
2015-07-27,23.21,19.816015873015875,19.716534391534392,19.516559523809526
2015-07-28,23.02,19.81670634920635,19.714883597883595,19.520150793650792
2015-07-29,23.08,19.81760317460317,19.713296296296296,19.523769841269843
2015-07-30,23.23,19.81843650793651,19.7114708994709,19.527448412698412
2015-07-31,23.53,19.81931746031746,19.70926984126984,19.531230158730157
2015-08-03,23.54,19.820095238095238,19.707317460317462,19.534980158730157
2015-08-04,23.48,19.820769841269843,19.705354497354495,19.53875396825397
2015-08-05,23.62,19.821603174603176,19.70411111111111,19.54261507936508
2015-08-06,23.67,19.8225,19.702978835978836,19.546492063492064
2015-08-07,23.61,19.823293650793648,19.70179365079365,19.55032142857143
2015-08-10,23.54,19.824031746031746,19.700534391534394,19.554079365079367
2015-08-11,23.38,19.82470634920635,19.698666666666664,19.557785714285714
2015-08-12,23.1,19.825055555555554,19.696449735449736,19.56138095238095
2015-08-13,23.16,19.825380952380954,19.69422751322751,19.565087301587305
2015-08-14,23.69,19.826103174603176,19.692291005291004,19.56893650793651
2015-08-17,23.48,19.826857142857143,19.690100529100526,19.57265873015873
2015-08-18,23.45,19.82754761904762,19.687883597883598,19.576376984126984
2015-08-19,23.53,19.8284126984127,19.68562433862434,19.58010317460317
2015-08-20,23.19,19.828968253968252,19.683185185185184,19.58367857142857
2015-08-21,22.99,19.829507936507937,19.6804126984127,19.587249999999997
2015-08-24,21.63,19.828492063492064,19.676910052910053,19.59022619047619
2015-08-25,21.83,19.827603174603173,19.673492063492063,19.59321031746032
2015-08-26,21.59,19.826428571428572,19.66998412698413,19.596119047619048
2015-08-27,22.02,19.825666666666667,19.66697883597884,19.59915079365079
2015-08-28,22.17,19.825047619047616,19.663968253968253,19.60229365079365
2015-08-31,22.08,19.82431746031746,19.660894179894182,19.605357142857144
2015-09-01,21.57,19.82326984126984,19.657862433862434,19.60834126984127
2015-09-02,21.38,19.82220634920635,19.65506349206349,19.61120634920635
2015-09-03,21.68,19.82138888888889,19.6530582010582,19.61413492063492
2015-09-04,21.21,19.820079365079366,19.651322751322752,19.616880952380953
2015-09-07,20.95,19.81864285714286,19.650592592592595,19.61957142857143
2015-09-08,21.31,19.8175,19.65077777777778,19.622456349206352
2015-09-09,21.67,19.81642857142857,19.650465608465606,19.625416666666666
2015-09-10,21.59,19.815087301587305,19.650502645502648,19.628305555555553
2015-09-11,21.59,19.81377777777778,19.649820105820105,19.63118650793651
2015-09-14,21.82,19.81261111111111,19.649407407407406,19.634146825396826
2015-09-15,21.7,19.811476190476192,19.64895767195767,19.637095238095238
2015-09-16,21.89,19.810611111111115,19.64888888888889,19.64003968253968
2015-09-18,22.12,19.809873015873016,19.648968253968256,19.643015873015873
2015-09-21,22.11,19.809357142857145,19.648666666666664,19.646003968253968
2015-09-22,21.65,19.808460317460316,19.64778835978836,19.648765873015872
2015-09-23,21.75,19.80768253968254,19.646915343915342,19.651801587301588
2015-09-24,21.81,19.806722222222223,19.646439153439157,19.654757936507934
2015-09-28,21.78,19.805690476190474,19.64637566137566,19.657615079365076
2015-09-29,21.91,19.804785714285714,19.646407407407406,19.66051587301587
2015-09-30,22.21,19.803793650793654,19.647195767195765,19.663507936507937
2015-10-01,22.21,19.80270634920635,19.648026455026454,19.666515873015875
2015-10-05,22.68,19.801984126984127,19.64889947089947,19.66980158730159
2015-10-06,22.78,19.801230158730156,19.649211640211643,19.673142857142857
2015-10-07,22.84,19.800055555555556,19.64932804232804,19.676404761904763
2015-10-08,22.71,19.798658730158728,19.649433862433863,19.67956349206349
2015-10-09,22.88,19.79718253968254,19.64962433862434,19.682837301587302
2015-10-12,22.73,19.795690476190476,19.650021164021165,19.686031746031748
2015-10-13,22.25,19.793634920634922,19.650079365079367,19.688952380952383
2015-10-14,22.16,19.791182539682538,19.650275132275134,19.691873015873014
2015-10-15,22.35,19.788785714285716,19.65037037037037,19.694880952380952
2015-10-16,22.51,19.786579365079366,19.650391534391538,19.697992063492066
2015-10-19,22.61,19.784555555555556,19.6504708994709,19.70124603174603
2015-10-20,22.51,19.78225396825397,19.650460317460315,19.704468253968255
2015-10-21,22.48,19.779873015873015,19.65057142857143,19.70760317460317
2015-10-23,22.55,19.77757142857143,19.65132804232804,19.710757936507935
2015-10-26,22.45,19.77531746031746,19.652232804232806,19.713920634920637
2015-10-27,22.39,19.772880952380955,19.65297883597884,19.716984126984126
2015-10-28,22.2,19.770230158730158,19.65395767195767,19.71992857142857
2015-10-29,22.19,19.767515873015874,19.654867724867724,19.72281349206349
2015-10-30,22.06,19.76474603174603,19.655560846560842,19.725623015873015
2015-11-02,21.98,19.761777777777777,19.656195767195765,19.72838492063492
2015-11-03,22.02,19.75906349206349,19.657412698412696,19.731146825396827
2015-11-04,21.87,19.756285714285717,19.65804232804233,19.733785714285712
2015-11-05,21.58,19.753166666666665,19.659079365079368,19.736305555555553
2015-11-06,21.57,19.750190476190475,19.66004232804233,19.73875
2015-11-09,21.41,19.746619047619046,19.660825396825395,19.74109126984127
2015-11-10,21.05,19.742944444444444,19.66133333333333,19.743309523809522
2015-11-11,21.17,19.73974603174603,19.661291005291,19.745496031746033
2015-11-13,20.97,19.73649206349206,19.66124867724868,19.747535714285714
2015-11-16,21.11,19.733507936507937,19.661280423280424,19.749595238095235
2015-11-17,21.19,19.73073015873016,19.661095238095236,19.75165873015873
2015-11-18,20.9,19.727333333333334,19.661238095238094,19.753630952380952
2015-11-19,21.2,19.72429365079365,19.66152380952381,19.755948412698412
2015-11-20,21.24,19.721150793650796,19.661798941798942,19.758277777777774
2015-11-23,21.22,19.71816666666667,19.662021164021166,19.760396825396825
2015-11-24,21.17,19.715373015873016,19.662507936507936,19.762452380952382
2015-11-26,21.31,19.712769841269843,19.66280423280423,19.764507936507936
2015-11-27,21.47,19.71019841269841,19.663301587301586,19.76659523809524
2015-11-30,21.45,19.707285714285714,19.663703703703703,19.768698412698413
2015-12-01,21.51,19.7044126984127,19.66416931216931,19.77075396825397
2015-12-02,21.44,19.701349206349207,19.664497354497357,19.77269841269841
2015-12-03,21.26,19.698007936507935,19.664497354497357,19.774619047619048
2015-12-04,21.04,19.694396825396826,19.66436507936508,19.77661111111111
2015-12-07,20.99,19.690873015873017,19.664042328042328,19.77859523809524
2015-12-08,20.82,19.68711904761905,19.66346031746032,19.780531746031745
2015-12-09,20.58,19.683261904761906,19.662814814814816,19.782349206349206
2015-12-10,20.77,19.67981746031746,19.66232804232804,19.784373015873015
2015-12-11,20.57,19.676603174603176,19.66179894179894,19.786464285714285
2015-12-14,20.69,19.673666666666666,19.661126984126984,19.78861507936508
2015-12-15,20.82,19.67125396825397,19.66058201058201,19.790857142857142
2015-12-16,20.96,19.668920634920635,19.659867724867727,19.793297619047618
2015-12-17,21.21,19.667126984126984,19.65935978835979,19.795884920634922
2015-12-18,20.99,19.66475396825397,19.658603174603172,19.798253968253967
2015-12-21,21.19,19.662769841269842,19.65806878306878,19.800821428571428
2015-12-22,21.06,19.660904761904764,19.657560846560845,19.803301587301586
2015-12-23,21.27,19.659412698412698,19.657185185185185,19.805956349206348
2015-12-24,21.26,19.65806349206349,19.65692592592593,19.808833333333332
2015-12-28,21.43,19.65661111111111,19.656984126984128,19.81188492063492
2015-12-29,21.44,19.65506349206349,19.656978835978833,19.814746031746033
2015-12-30,21.35,19.653134920634923,19.657052910052908,19.817535714285714
2015-12-31,21.49,19.651174603174603,19.65707936507937,19.820301587301586
2016-01-01,21.53,19.64930158730159,19.656915343915344,19.822984126984128
2016-01-04,21.07,19.64707142857143,19.656455026455028,19.82540873015873
2016-01-05,21.05,19.644873015873017,19.656100529100527,19.827833333333334
2016-01-06,20.93,19.642809523809525,19.655656084656083,19.83018253968254
2016-01-07,20.47,19.64081746031746,19.655174603174604,19.832238095238097
2016-01-08,20.56,19.638603174603173,19.65492592592593,19.83430158730159
2016-01-11,20.46,19.63612698412698,19.65478306878307,19.836269841269843
2016-01-12,20.31,19.633420634920636,19.654592592592593,19.838126984126983
2016-01-13,20.45,19.630992063492062,19.654343915343915,19.84
2016-01-14,20.38,19.6283253968254,19.654232804232805,19.841876984126984
2016-01-15,20.12,19.62546031746032,19.653904761904762,19.843722222222222
2016-01-18,19.86,19.622214285714286,19.65374074074074,19.845380952380953
2016-01-19,20.08,19.619198412698413,19.65374603174603,19.847063492063494
2016-01-20,19.74,19.615928571428572,19.653862433862432,19.848539682539684
2016-01-21,19.65,19.61248412698413,19.65372486772487,19.84993650793651
2016-01-22,20.01,19.60936507936508,19.65388888888889,19.85140476190476
2016-01-25,20.04,19.606277777777777,19.6543544973545,19.852920634920636
2016-01-27,20.05,19.602992063492064,19.654941798941795,19.85454761904762
2016-01-28,19.85,19.599420634920634,19.65525925925926,19.85598412698413
2016-01-29,20.22,19.596039682539683,19.65573544973545,19.85757142857143
2016-02-01,20.22,19.592587301587304,19.656259259259258,19.859246031746032
2016-02-02,19.9,19.5889126984127,19.656492063492063,19.860789682539682
2016-02-03,19.65,19.58525396825397,19.656365079365077,19.86215873015873
2016-02-04,19.76,19.581777777777777,19.656449735449737,19.863539682539685
2016-02-05,19.99,19.578944444444446,19.65683597883598,19.864892857142856
2016-02-08,19.69,19.576309523809524,19.65741798941799,19.866079365079365
2016-02-09,19.46,19.57351587301587,19.658058201058203,19.86709126984127
2016-02-10,19.27,19.57023015873016,19.658777777777775,19.868043650793652
2016-02-11,18.65,19.56684126984127,19.659026455026453,19.86881349206349
2016-02-12,18.67,19.563801587301587,19.659142857142857,19.869515873015875
2016-02-15,19.32,19.56127777777778,19.660015873015873,19.870357142857145
2016-02-16,19.01,19.558380952380954,19.660931216931218,19.87111507936508
2016-02-17,19.18,19.555738095238095,19.66226455026455,19.871948412698412
2016-02-18,19.44,19.553238095238093,19.663291005291008,19.872857142857143
2016-02-19,19.5,19.55092857142857,19.664724867724868,19.87386111111111
2016-02-22,19.56,19.548785714285714,19.66596296296296,19.87501984126984
2016-02-23,19.23,19.54661904761905,19.666994708994707,19.875912698412698
2016-02-24,18.98,19.544507936507937,19.667984126984127,19.876734126984125
2016-02-25,18.85,19.542619047619045,19.668523809523812,19.877440476190475
2016-02-26,19.01,19.540992063492066,19.669137566137564,19.878174603174603
2016-02-29,18.9,19.53956349206349,19.669962962962966,19.878865079365077
2016-03-01,19.53,19.538555555555558,19.671142857142858,19.879690476190476
2016-03-02,19.93,19.537579365079367,19.6729417989418,19.880623015873017
2016-03-03,20.22,19.53722222222222,19.675,19.88168253968254
2016-03-04,20.24,19.53686507936508,19.67678306878307,19.882714285714282
2016-03-08,20.2,19.536746031746034,19.678216931216927,19.883738095238098
2016-03-09,20.33,19.536912698412696,19.679597883597886,19.8849126984127
2016-03-10,20.2,19.537063492063492,19.68073015873016,19.88607142857143
2016-03-11,20.27,19.537007936507937,19.68137037037037,19.88726984126984
2016-03-14,20.35,19.536603174603172,19.682195767195765,19.888543650793654
2016-03-15,20.14,19.53595238095238,19.68322751322751,19.889742063492065
2016-03-16,20.24,19.53538888888889,19.68430687830688,19.891214285714288
2016-03-17,20.28,19.534666666666666,19.68578306878307,19.89256746031746
2016-03-18,20.52,19.534396825396826,19.687074074074072,19.894000000000002
2016-03-21,20.79,19.53415873015873,19.68843386243386,19.895571428571426
2016-03-22,20.82,19.534095238095237,19.689629629629632,19.897142857142857
2016-03-23,20.83,19.534103174603175,19.690841269841272,19.898654761904762
2016-03-28,20.55,19.534420634920636,19.691666666666666,19.899896825396823
2016-03-29,20.5,19.53457142857143,19.692433862433862,19.900924603174605
2016-03-30,20.88,19.534936507936507,19.693386243386243,19.90210714285714
2016-03-31,20.89,19.534738095238097,19.694333333333333,19.90336111111111
2016-04-01,21.19,19.534730158730156,19.695232804232806,19.904746031746033
2016-04-04,21.31,19.534809523809525,19.696349206349204,19.906242063492062
2016-04-05,20.88,19.534777777777776,19.697291005291003,19.907424603174604
2016-04-06,20.91,19.53459523809524,19.698465608465607,19.908571428571427
2016-04-07,20.73,19.5342380952381,19.699629629629626,19.909674603174604
2016-04-08,20.75,19.534007936507937,19.70085714285714,19.910753968253967
2016-04-11,21.07,19.53418253968254,19.702148148148147,19.91192857142857
2016-04-12,21.17,19.534174603174606,19.703788359788362,19.913214285714286
2016-04-13,21.56,19.53472222222222,19.705539682539683,19.914642857142855
2016-04-18,21.68,19.53518253968254,19.707333333333334,19.916123015873016
2016-04-20,21.59,19.535761904761905,19.70907407407407,19.9176626984127
2016-04-21,21.59,19.536563492063493,19.710920634920633,19.919142857142855
2016-04-22,21.55,19.53736507936508,19.71289947089947,19.920539682539683
2016-04-25,21.4,19.537896825396825,19.7144708994709,19.921837301587303
2016-04-26,21.6,19.53838095238095,19.716174603174604,19.923190476190477
2016-04-27,21.66,19.538785714285712,19.717566137566138,19.924595238095236
2016-04-28,21.3,19.53865873015873,19.71888888888889,19.92581746031746
2016-04-29,21.24,19.53838095238095,19.720396825396826,19.926996031746032
2016-05-02,21.25,19.537968253968256,19.721619047619047,19.928063492063494
2016-05-03,21.08,19.537261904761905,19.722772486772488,19.92899603174603
2016-05-04,20.88,19.536261904761908,19.723830687830688,19.92985714285714
2016-05-05,20.96,19.535349206349206,19.72517989417989,19.930650793650795
2016-05-06,20.91,19.534142857142857,19.726645502645503,19.931440476190478
2016-05-09,21.24,19.533198412698415,19.72862433862434,19.93251587301587
2016-05-10,21.3,19.532357142857144,19.73062962962963,19.933587301587302
2016-05-11,21.19,19.531444444444443,19.73273015873016,19.934484126984128
2016-05-12,21.33,19.53076984126984,19.73483597883598,19.935392857142855
2016-05-13,21.1,19.5300873015873,19.736349206349203,19.93622619047619
2016-05-16,21.54,19.529380952380954,19.738142857142858,19.937162698412696
2016-05-17,21.62,19.529063492063493,19.74020105820106,19.938103174603174
2016-05-18,21.57,19.528992063492062,19.74215343915344,19.938948412698412
2016-05-19,21.33,19.528738095238094,19.744095238095237,19.939706349206347
2016-05-20,21.19,19.52804761904762,19.746248677248676,19.940464285714285
2016-05-23,21.13,19.527214285714287,19.74867724867725,19.941178571428573
2016-05-24,21.16,19.52659523809524,19.75095767195767,19.941829365079364
2016-05-25,22.07,19.526722222222222,19.753650793650795,19.942742063492062
2016-05-26,22.39,19.527198412698414,19.756814814814813,19.94377380952381
2016-05-27,22.66,19.528031746031747,19.760613756613758,19.94484126984127
2016-05-30,22.69,19.529087301587303,19.76441798941799,19.945769841269843
2016-05-31,22.6,19.53020634920635,19.768386243386242,19.946698412698414
2016-06-01,22.65,19.531769841269842,19.77292592592592,19.94748015873016
2016-06-02,22.76,19.5335,19.77704761904762,19.948281746031746
