Date,P/E,SMA_5_Years,sma_7_5_years,sma_10_years,1.5sd_5SMA_POS,2sd_5SMA_POS,3sd_5SMA_POS,1.5sd_5SMA_NEG,2sd_5SMA_NEG,3sd_5SMA_NEG,1.5sd_7_5_SMA_POS,2sd_7_5SMA_POS,3sd_7_5SMA_POS,1.5sd_7_5SMA_NEG,2sd_7_5SMA_NEG,3sd_7_5SMA_NEG,1.5sd_10_SMA_POS,2sd_10SMA_POS,3sd_10SMA_POS,1.5sd_10SMA_NEG,2sd_10SMA_NEG,3sd_10SMA_NEG,signals
2013-02-25,18.29,19.509452380952382,19.531396825396822,18.443527777777778,24.043142849560574,25.554373005763303,28.576833318168767,14.97576191234419,13.46453175614146,10.442071443735998,24.099890894997788,25.622722251531442,28.668384964598754,14.962902755795856,13.4400713992622,10.39440868619489,23.697422465803424,25.448720695145308,28.951317153829073,13.189633089752132,11.438334860410247,7.935738401726484,0
2013-02-26,18.0,19.505801587301587,19.53332275132275,18.444988095238095,24.038055041032877,25.54880619227664,28.570308494764163,14.973548133570297,13.462796982326534,10.44129467983901,24.09863423014169,25.620404723081336,28.663945708960632,14.968011272503809,13.446240779564162,10.402699793684867,23.697453477889297,25.448275272106365,28.9499188605405,13.192522712586893,11.441700918369826,7.9400573299356925,0
2013-02-27,17.98,19.502174603174605,19.535285714285717,18.446539682539683,24.03305649324908,25.54335045660724,28.563938383323553,14.97129271310013,13.460998749741972,10.440410823025656,24.097295954885766,25.61796603508578,28.65930619548581,14.97327547368567,13.452605393485653,10.411265233085622,23.69739520967055,25.44768038538084,28.948250736801413,13.195684155408816,11.445398979698528,7.944828628277952,0
2013-02-28,17.66,19.498714285714286,19.536973544973545,18.447916666666668,24.029012193917556,25.53911149665198,28.559310102120826,14.968416377511016,13.458317074776591,10.438118469307744,24.096091817482254,25.61579790831849,28.655210089990966,14.977855272464836,13.458149181628599,10.418736999956126,23.697283176609226,25.447072013256744,28.946649686551783,13.19855015672411,11.448761320076592,7.949183646781552,0
2013-03-01,17.74,19.49535714285714,19.538624338624338,18.449373015873014,24.02505768750037,25.534957869048114,28.554758232143598,14.965656598213911,13.45575641666617,10.435956053570683,24.095004762684233,25.613798237370865,28.65138518674413,14.982243914564442,13.46345043987781,10.425863490504549,23.69715084842857,25.44641012594709,28.944928680984127,13.201595183317458,11.45233590579894,7.9538173507619,0
2013-03-04,17.67,19.49138095238095,19.540259259259262,18.45081746031746,24.019733965516576,25.52918496989512,28.5480869786522,14.963027939245325,13.453576934866783,10.4346749261097,24.093880755863797,25.61175458806531,28.647502252468332,14.986637762654727,13.468763930453216,10.433016266050192,23.696984141958126,25.445706369171678,28.94315082359879,13.204650778676795,11.455928551463241,7.958484097036131,0
2013-03-05,17.94,19.487119047619046,19.54197883597884,18.452329365079365,24.01306443482737,25.521712897230145,28.53900982203569,14.961173660410724,13.45252519800795,10.435228273202402,24.092856938327042,25.609816305776445,28.643735040675246,14.991100733630635,13.474141366181232,10.44022263128243,23.69692820529619,25.445127818701796,28.941527045513013,13.20773052486254,11.459530911456934,7.963131684645717,0
2013-03-06,18.05,19.482873015873015,19.544068783068784,18.453813492063492,24.00619810878606,25.513973139757073,28.5295232016991,14.95954792295997,13.451772891988956,10.436222830046928,24.091360097464424,25.60712386892964,28.638651411860067,14.996777468673143,13.481013697207928,10.449486154277501,23.696964271734004,25.44468119829084,28.94011505140451,13.210662712392981,11.462945785836144,7.967511932722472,0
2013-03-07,18.19,19.479285714285716,19.54609523809524,18.455353174603175,24.000880159314544,25.508078307657488,28.522474604343373,14.957691269256888,13.450493120913944,10.436096824228057,24.090104753738594,25.60477459228638,28.634114269381946,15.002085722451888,13.487415883904102,10.458076206808533,23.69704654807549,25.444277672566265,28.938739921547807,13.21365980113086,11.466428676640087,7.971966427658543,0
2013-03-08,18.44,19.47653968253968,19.54813756613757,18.457031746031745,23.99718756871613,25.504070197441607,28.517835454892573,14.955891796363234,13.449009167637753,10.435243910186788,24.0890730596141,25.60271822410628,28.630008553090637,15.007202072661036,13.493556908168859,10.466266579184502,23.697188701348054,25.443907686453493,28.937345656664366,13.216874790715435,11.470155805609998,7.976717835399125,0
2013-03-11,18.37,19.473777777777777,19.550132275132274,18.45859920634921,23.99355220508164,25.500143680849597,28.513326632385507,14.954003350473911,13.447411874705956,10.434228923170046,24.088036674411853,25.600671474171712,28.62594107369143,15.012227875852695,13.499593076092836,10.474323476573117,23.697367088576588,25.443623049319047,28.936134970803966,13.21983132412183,11.473575363379371,7.981063441894452,0
2013-03-12,18.28,19.47184126984127,19.55204232804233,18.4601626984127,23.991589464147047,25.498172195582306,28.511337658452828,14.952093075535492,13.445510344100233,10.432344881229714,24.08703104220422,25.59869394692485,28.622019756366107,15.017053613880439,13.505390709159808,10.48206489971855,23.697486489266034,25.443261086217145,28.934810280119372,13.222838907559364,11.477064310608252,7.985515116706027,0
2013-03-13,18.09,19.46981746031746,19.553873015873016,18.46169841269841,23.98967235938306,25.496290659071594,28.509527258448657,14.949962561251862,13.443344261563329,10.430107662186265,24.085959160620654,25.5966545422032,28.618045305368295,15.021786871125377,13.511091489542832,10.489700726377738,23.697500026284835,25.442767230813644,28.933301639871264,13.225896799111984,11.480629594583176,7.990095185525558,0
2013-03-14,18.26,19.46761904761905,19.555915343915345,18.463305555555554,23.987280870510894,25.49383481147484,28.50694269340274,14.947957224727205,13.441403283763258,10.42829540183536,24.084728744828176,25.59433321179912,28.613542145741008,15.027101943002513,13.517497476031568,10.49828854208968,23.69756792278833,25.442322045199255,28.931830290021104,13.229043188322779,11.484289065911852,7.9947808210900035,0
2013-03-15,18.15,19.464412698412698,19.55792063492063,18.464884920634923,23.982949789125346,25.489128819362897,28.501486879837994,14.94587560770005,13.439696577462499,10.427338516987401,24.08344150747518,25.591948464993358,28.608962380029723,15.032399762366085,13.523892804847902,10.506878889811539,23.69758216911091,25.441814585269576,28.9302794175869,13.232187672158934,11.487955256000271,7.999490423682946,0
2013-03-18,18.04,19.46077777777778,19.559730158730158,18.466468253968255,23.977743341856144,25.483398529882265,28.49470890593451,14.943812213699413,13.438157025673291,10.426846649621046,24.082343715687898,25.589881568007144,28.604957272645635,15.03711660177242,13.529578749453172,10.514503044814681,23.697516554895305,25.441199321870986,28.92856485582235,13.235419953041205,11.491737186065524,8.004371652114157,0
2013-03-19,17.76,19.45700793650794,19.561322751322752,18.467821428571426,23.972702691712076,25.477934276780122,28.488397446916213,14.941313181303801,13.436081596235756,10.425618426099664,24.08131514495555,25.587979276166482,28.601307538588344,15.041330357689954,13.534666226479022,10.521337964057158,23.69746503559943,25.440679571275425,28.927108642627427,13.238177821543426,11.494963285867426,8.008534214515425,0
2013-03-20,17.6,19.453103174603175,19.562894179894176,18.469103174603173,23.967619864248043,25.47245876079633,28.482136553892907,14.938586484958309,13.43374758841002,10.424069795313443,24.080187877788262,25.585952443752955,28.597481575682345,15.04560048200009,13.539835916035397,10.528306784106006,23.69737653339655,25.44013431966101,28.925649892189927,13.240829815809796,11.498072029545337,8.01255645701642,0
2013-03-21,17.49,19.449539682539683,19.564380952380947,18.47031746031746,23.96355212596357,25.4682229404382,28.477564569387454,14.935527239115796,13.430856424641167,10.42151479569191,24.079096479471673,25.584001655168585,28.593812006562402,15.04966542529022,13.54476024959331,10.534949898199493,23.697278632537856,25.43959902327799,28.92423980475825,13.243356288097065,11.501035897356932,8.01639511587667,0
2013-03-22,17.47,19.445833333333333,19.56574603174603,18.471515873015875,23.959185095304058,25.463635682627633,28.472536857274783,14.932481571362608,13.428030984039033,10.419129809391883,24.078156842075977,25.582293778852623,28.59056765240592,15.053335221416086,13.549198284639438,10.540924411086142,23.697181065646085,25.439069463189483,28.92284625827629,13.245850680385667,11.503962282842265,8.020185487755459,0
2013-03-25,17.41,19.442357142857144,19.567126984126986,18.47268650793651,23.955438506435268,25.45979896096131,28.468519870013395,14.92927577927902,13.424915324752977,10.416194415700895,24.07715243622534,25.58049425359146,28.587177888323694,15.057101532028632,13.553759714662512,10.547076079930276,23.697072243420372,25.438534155248327,28.921457978904233,13.248300772452646,11.506838860624692,8.023915036968784,0
2013-03-26,17.44,19.438603174603173,19.568539682539683,18.473849206349207,23.95100172987972,25.455134581638568,28.46340028515627,14.926204619326626,13.422071767567777,10.413806064050078,24.07612264891361,25.578650304371585,28.58370561528754,15.060956716165755,13.55842906070778,10.553373749791827,23.69698330664977,25.438028006749956,28.920117406950332,13.250715106048645,11.509670405948459,8.027581005748083,0
2013-03-28,17.57,19.434714285714286,19.570074074074075,18.47513888888889,23.94598064240864,25.449736094640087,28.457246999102992,14.923447929019932,13.419692476788484,10.412181572325581,24.075013024597602,25.576659341438777,28.579951975121126,15.065135123550549,13.563488806709374,10.560196173027023,23.696866946016165,25.43744296505859,28.91859500314344,13.253410831761613,11.512834812719188,8.031682774634337,0
2013-04-01,17.51,19.430785714285715,19.571714285714286,18.47643650793651,23.94096901382143,25.444363447000004,28.45115231335715,14.92060241475,13.417207981571426,10.410419115214284,24.073692628730043,25.57435207640196,28.5756709717458,15.069735942698529,13.56907649502661,10.567757599682771,23.696709597656955,25.43680062756377,28.9169826873774,13.256163418216062,11.516072388309247,8.035890328495617,0
2013-04-02,17.64,19.426904761904762,19.573433862433863,18.477769841269843,23.935816495271293,25.438787073060137,28.444728228637825,14.91799302853823,13.415022450749387,10.409081295171699,24.072352130278134,25.571991552892893,28.571270398122408,15.07451559458959,13.574876171974832,10.575597326745317,23.696595620765635,25.4362042139309,28.91542140026143,13.25894406177405,11.519335468608785,8.040118282278257,0
2013-04-03,17.41,19.42304761904762,19.57493121693122,18.478956349206346,23.93115982595126,25.43386389491914,28.439272032854895,14.91493541214398,13.4122313431761,10.406823205240341,24.07116696930351,25.56991222009427,28.567402721675798,15.07869546455893,13.579950213768168,10.582459712186642,23.696470178172873,25.43564145449505,28.913984007139405,13.261442520239816,11.52227124391764,8.043928691273287,0
2013-04-04,17.11,19.41986507936508,19.576259259259263,18.48004761904762,23.92846442381385,25.431330871963443,28.43706376826262,14.911265734916311,13.40839928676672,10.402666390467541,24.07002039936367,25.56794077939847,28.563781539468074,15.082498119154858,13.584577739120055,10.588736979050452,23.696269215187186,25.435009747233707,28.912490811326748,13.263826022908058,11.525085490861537,8.047604426768494,0
2013-04-05,17.04,19.41692857142857,19.577613756613758,18.48115873015873,23.92630280532882,25.429427549962234,28.43567703922907,14.907554337528321,13.404429592894907,10.398180103628073,24.06878417549006,25.56584098178216,28.559954594366356,15.086443337737458,13.589386531445358,10.59527291886116,23.69601818040328,25.434304663818132,28.910877630647832,13.266299279914177,11.528012796499326,8.051439829669626,0
2013-04-08,17.01,19.413777777777778,19.57885185185185,18.482289682539683,23.923813334488674,25.427158520058974,28.43384889119957,14.903742221066882,13.400397035496582,10.393706664355985,24.067701750074093,25.56398504948151,28.556551648296335,15.09000195362961,13.593718654222194,10.601152055407367,23.69573489432228,25.43354996491648,28.909180106104877,13.268844470757086,11.531029400162888,8.05539925897449,0
2013-04-09,16.86,19.41100793650794,19.57995238095238,18.4834126984127,23.922159928112748,25.425877258647688,28.43331191971756,14.899855944903129,13.39613861436819,10.388703953298318,24.06672689738758,25.562318402865976,28.553501413822772,15.093177864517184,13.597586359038786,10.606403348081988,23.695384770843376,25.432708794986933,28.90735684327405,13.271440625982024,11.534116601838466,8.05946855355135,0
2013-04-10,17.06,19.408301587301587,19.581084656084656,18.484690476190476,23.92032435999518,25.424331950893045,28.432347132688776,14.896278814607992,13.392271223710129,10.3842560419144,24.06581891017558,25.560730328205892,28.550553164266507,15.09635040199373,13.60143898396342,10.611616147902804,23.694987987992164,25.431753825259392,28.90528549979385,13.274392964388788,11.537627127121558,8.0640954525871,0
2013-04-11,17.17,19.405460317460317,19.582243386243388,18.48606746031746,23.918116711621145,25.422335509674753,28.43077310578197,14.89280392329949,13.388585125245882,10.380147529138664,24.064937542899045,25.55916892845093,28.5476316995547,15.099549229587732,13.605317844035845,10.616855072932076,23.69455008028838,25.43071095361202,28.903032700259303,13.27758484034654,11.541423967022899,8.069102220375619,0
2013-04-12,16.96,19.402428571428572,19.58326984126984,18.487317460317456,23.91589265630857,25.420380684601906,28.42935674118857,14.888964486548574,13.38447645825524,10.375500401668573,24.064111615211473,25.557725539858687,28.54495338915311,15.102428067328203,13.608814142680991,10.621586293386567,23.69412427988362,25.429726553072342,28.900931099449785,13.280510640751292,11.54490836756257,8.073703821185127,0
2013-04-15,17.08,19.400333333333332,19.584338624338624,18.488686507936507,23.914844063923866,25.41968097412071,28.429354794514396,14.8858226027428,13.380985692545956,10.371311872152269,24.063293226876333,25.5562780943889,28.542247829414038,15.105384021800917,13.61239915428835,10.62642941926321,23.6936387712932,25.428622859078764,28.898591034649897,13.283734244579811,11.548750156794249,8.078781981223118,0
2013-04-16,17.45,19.39776984126984,19.585518518518516,18.490214285714288,23.91270768370645,25.417686964518655,28.427645526143063,14.88283199883323,13.377852718021028,10.36789415639662,24.062545391756867,25.554887682836316,28.53957226499522,15.108491645280164,13.616149354200713,10.631464772041813,23.69320759501182,25.427538698111,28.896200904309353,13.287220976416755,11.552889873317575,8.08422766711922,0
